"subject_id" "activity_label" "feature" "mean"
"6748" 28 "standing" "tBodyGyroMag-std()" -0.876917545696203
"6749" 29 "standing" "tBodyGyroMag-std()" -0.975358665384615
"6750" 30 "standing" "tBodyGyroMag-std()" -0.887247636779661
"6751" 1 "walking" "tBodyGyroMag-std()" -0.186978364526316
"6752" 2 "walking" "tBodyGyroMag-std()" -0.553019916271186
"6753" 3 "walking" "tBodyGyroMag-std()" -0.561510683275862
"6754" 4 "walking" "tBodyGyroMag-std()" -0.553116111166667
"6755" 5 "walking" "tBodyGyroMag-std()" -0.492176823571429
"6756" 6 "walking" "tBodyGyroMag-std()" -0.36560291677193
"6757" 7 "walking" "tBodyGyroMag-std()" -0.19828316695614
"6758" 8 "walking" "tBodyGyroMag-std()" -0.238746703958333
"6759" 9 "walking" "tBodyGyroMag-std()" -0.489725811538462
"6760" 10 "walking" "tBodyGyroMag-std()" -0.402025135660377
"6761" 11 "walking" "tBodyGyroMag-std()" -0.558362783220339
"6762" 12 "walking" "tBodyGyroMag-std()" -0.4132083408
"6763" 13 "walking" "tBodyGyroMag-std()" -0.253240071964912
"6764" 14 "walking" "tBodyGyroMag-std()" -0.201401930542373
"6765" 15 "walking" "tBodyGyroMag-std()" -0.425798469148148
"6766" 16 "walking" "tBodyGyroMag-std()" -0.665078404313725
"6767" 17 "walking" "tBodyGyroMag-std()" -0.522494763606557
"6768" 18 "walking" "tBodyGyroMag-std()" -0.60851009125
"6769" 19 "walking" "tBodyGyroMag-std()" -0.0218463165461538
"6770" 20 "walking" "tBodyGyroMag-std()" -0.0367853189588235
"6771" 21 "walking" "tBodyGyroMag-std()" -0.408304434423077
"6772" 22 "walking" "tBodyGyroMag-std()" -0.390775683913043
"6773" 23 "walking" "tBodyGyroMag-std()" 0.163346451623729
"6774" 24 "walking" "tBodyGyroMag-std()" -0.563863212586207
"6775" 25 "walking" "tBodyGyroMag-std()" -0.489809386081081
"6776" 26 "walking" "tBodyGyroMag-std()" -0.538329286101695
"6777" 27 "walking" "tBodyGyroMag-std()" -0.482452355789474
"6778" 28 "walking" "tBodyGyroMag-std()" -0.460511661296296
"6779" 29 "walking" "tBodyGyroMag-std()" -0.358814096603774
"6780" 30 "walking" "tBodyGyroMag-std()" -0.266845731292308
"6781" 1 "walking_downstairs" "tBodyGyroMag-std()" -0.225724368061224
"6782" 2 "walking_downstairs" "tBodyGyroMag-std()" -0.274844110531915
"6783" 3 "walking_downstairs" "tBodyGyroMag-std()" -0.245794699346939
"6784" 4 "walking_downstairs" "tBodyGyroMag-std()" -0.3805726254
"6785" 5 "walking_downstairs" "tBodyGyroMag-std()" -0.360678305253192
"6786" 6 "walking_downstairs" "tBodyGyroMag-std()" -0.0426276750979167
"6787" 7 "walking_downstairs" "tBodyGyroMag-std()" -0.259751603446809
"6788" 8 "walking_downstairs" "tBodyGyroMag-std()" -0.0466291872078947
"6789" 9 "walking_downstairs" "tBodyGyroMag-std()" -0.322331464761905
"6790" 10 "walking_downstairs" "tBodyGyroMag-std()" -0.280382850552632
"6791" 11 "walking_downstairs" "tBodyGyroMag-std()" -0.339349828493478
"6792" 12 "walking_downstairs" "tBodyGyroMag-std()" -0.32045862629
"6793" 13 "walking_downstairs" "tBodyGyroMag-std()" -0.236762631468085
"6794" 14 "walking_downstairs" "tBodyGyroMag-std()" -0.0665144570666667
"6795" 15 "walking_downstairs" "tBodyGyroMag-std()" -0.284249712071429
"6796" 16 "walking_downstairs" "tBodyGyroMag-std()" -0.422315316808511
"6797" 17 "walking_downstairs" "tBodyGyroMag-std()" -0.352687281086957
"6798" 18 "walking_downstairs" "tBodyGyroMag-std()" -0.507995478327273
"6799" 19 "walking_downstairs" "tBodyGyroMag-std()" 0.237821231894872
"6800" 20 "walking_downstairs" "tBodyGyroMag-std()" -0.0305762438706667
"6801" 21 "walking_downstairs" "tBodyGyroMag-std()" -0.388420328666667
"6802" 22 "walking_downstairs" "tBodyGyroMag-std()" -0.263921983758333
"6803" 23 "walking_downstairs" "tBodyGyroMag-std()" 0.0539972903222222
"6804" 24 "walking_downstairs" "tBodyGyroMag-std()" -0.3636948774
"6805" 25 "walking_downstairs" "tBodyGyroMag-std()" -0.38216092137931
"6806" 26 "walking_downstairs" "tBodyGyroMag-std()" -0.296158291686
"6807" 27 "walking_downstairs" "tBodyGyroMag-std()" -0.307952089840909
"6808" 28 "walking_downstairs" "tBodyGyroMag-std()" -0.22448414468913
"6809" 29 "walking_downstairs" "tBodyGyroMag-std()" -0.26740979843125
"6810" 30 "walking_downstairs" "tBodyGyroMag-std()" -0.208267542032258
"6811" 1 "walking_upstairs" "tBodyGyroMag-std()" -0.14861931805283
"6812" 2 "walking_upstairs" "tBodyGyroMag-std()" -0.377532167604167
"6813" 3 "walking_upstairs" "tBodyGyroMag-std()" -0.408886653186441
"6814" 4 "walking_upstairs" "tBodyGyroMag-std()" -0.510974134423077
"6815" 5 "walking_upstairs" "tBodyGyroMag-std()" -0.354687870212766
"6816" 6 "walking_upstairs" "tBodyGyroMag-std()" -0.199893710196078
"6817" 7 "walking_upstairs" "tBodyGyroMag-std()" -0.418144852156863
"6818" 8 "walking_upstairs" "tBodyGyroMag-std()" -0.109327923829268
"6819" 9 "walking_upstairs" "tBodyGyroMag-std()" -0.425839761428571
"6820" 10 "walking_upstairs" "tBodyGyroMag-std()" -0.113062673542979
"6821" 11 "walking_upstairs" "tBodyGyroMag-std()" -0.377909862407407
"6822" 12 "walking_upstairs" "tBodyGyroMag-std()" -0.525686949063462
"6823" 13 "walking_upstairs" "tBodyGyroMag-std()" -0.415658606181818
"6824" 14 "walking_upstairs" "tBodyGyroMag-std()" 0.299975979851852
"6825" 15 "walking_upstairs" "tBodyGyroMag-std()" -0.288429008639583
"6826" 16 "walking_upstairs" "tBodyGyroMag-std()" -0.518189646470588
"6827" 17 "walking_upstairs" "tBodyGyroMag-std()" -0.440837260125
"6828" 18 "walking_upstairs" "tBodyGyroMag-std()" -0.528058134137931
"6829" 19 "walking_upstairs" "tBodyGyroMag-std()" -0.26440144275
"6830" 20 "walking_upstairs" "tBodyGyroMag-std()" -0.253929985803922
"6831" 21 "walking_upstairs" "tBodyGyroMag-std()" -0.420236002514894
"6832" 22 "walking_upstairs" "tBodyGyroMag-std()" -0.2025581772
"6833" 23 "walking_upstairs" "tBodyGyroMag-std()" -0.366732989313725
"6834" 24 "walking_upstairs" "tBodyGyroMag-std()" -0.503929060169492
"6835" 25 "walking_upstairs" "tBodyGyroMag-std()" -0.387754116158462
"6836" 26 "walking_upstairs" "tBodyGyroMag-std()" -0.514032410181818
"6837" 27 "walking_upstairs" "tBodyGyroMag-std()" -0.501775426447059
"6838" 28 "walking_upstairs" "tBodyGyroMag-std()" -0.476923344705882
"6839" 29 "walking_upstairs" "tBodyGyroMag-std()" -0.0800476153673469
"6840" 30 "walking_upstairs" "tBodyGyroMag-std()" -0.169293534323077
"6841" 1 "laying" "tBodyGyroJerkMag-mean()" -0.96346103
"6842" 2 "laying" "tBodyGyroJerkMag-mean()" -0.991767074166667
"6843" 3 "laying" "tBodyGyroJerkMag-mean()" -0.98671362516129
"6844" 4 "laying" "tBodyGyroJerkMag-mean()" -0.985068502037037
"6845" 5 "laying" "tBodyGyroJerkMag-mean()" -0.9864194225
"6846" 6 "laying" "tBodyGyroJerkMag-mean()" -0.955645738245614
"6847" 7 "laying" "tBodyGyroJerkMag-mean()" -0.983008829038462
"6848" 8 "laying" "tBodyGyroJerkMag-mean()" -0.978438191296296
"6849" 9 "laying" "tBodyGyroJerkMag-mean()" -0.964524819
"6850" 10 "laying" "tBodyGyroJerkMag-mean()" -0.970830848965517
"6851" 11 "laying" "tBodyGyroJerkMag-mean()" -0.990641248245614
"6852" 12 "laying" "tBodyGyroJerkMag-mean()" -0.971067768833333
"6853" 13 "laying" "tBodyGyroJerkMag-mean()" -0.98544626483871
"6854" 14 "laying" "tBodyGyroJerkMag-mean()" -0.975621183137255
"6855" 15 "laying" "tBodyGyroJerkMag-mean()" -0.983235025416667
"6856" 16 "laying" "tBodyGyroJerkMag-mean()" -0.990839526285714
"6857" 17 "laying" "tBodyGyroJerkMag-mean()" -0.985542411126761
"6858" 18 "laying" "tBodyGyroJerkMag-mean()" -0.993095122615385
"6859" 19 "laying" "tBodyGyroJerkMag-mean()" -0.985342497710843
"6860" 20 "laying" "tBodyGyroJerkMag-mean()" -0.986749500882353
"6861" 21 "laying" "tBodyGyroJerkMag-mean()" -0.985915906888889
"6862" 22 "laying" "tBodyGyroJerkMag-mean()" -0.981716936388889
"6863" 23 "laying" "tBodyGyroJerkMag-mean()" -0.984557478611111
"6864" 24 "laying" "tBodyGyroJerkMag-mean()" -0.982780873888889
"6865" 25 "laying" "tBodyGyroJerkMag-mean()" -0.969783262465753
"6866" 26 "laying" "tBodyGyroJerkMag-mean()" -0.99219798
"6867" 27 "laying" "tBodyGyroJerkMag-mean()" -0.994355043783784
"6868" 28 "laying" "tBodyGyroJerkMag-mean()" -0.978220270625
"6869" 29 "laying" "tBodyGyroJerkMag-mean()" -0.997322526811594
"6870" 30 "laying" "tBodyGyroJerkMag-mean()" -0.985086413428571
"6871" 1 "sitting" "tBodyGyroJerkMag-mean()" -0.991976341276596
"6872" 2 "sitting" "tBodyGyroJerkMag-mean()" -0.991081493913043
"6873" 3 "sitting" "tBodyGyroJerkMag-mean()" -0.977998051923077
"6874" 4 "sitting" "tBodyGyroJerkMag-mean()" -0.9804904618
"6875" 5 "sitting" "tBodyGyroJerkMag-mean()" -0.973848287045455
"6876" 6 "sitting" "tBodyGyroJerkMag-mean()" -0.962929227818182
"6877" 7 "sitting" "tBodyGyroJerkMag-mean()" -0.981665122291667
"6878" 8 "sitting" "tBodyGyroJerkMag-mean()" -0.991807428043478
"6879" 9 "sitting" "tBodyGyroJerkMag-mean()" -0.9733641366
"6880" 10 "sitting" "tBodyGyroJerkMag-mean()" -0.993707487592593
"6881" 11 "sitting" "tBodyGyroJerkMag-mean()" -0.989519031132076
"6882" 12 "sitting" "tBodyGyroJerkMag-mean()" -0.980392337647059
"6883" 13 "sitting" "tBodyGyroJerkMag-mean()" -0.992604304489796
"6884" 14 "sitting" "tBodyGyroJerkMag-mean()" -0.988317606666667
"6885" 15 "sitting" "tBodyGyroJerkMag-mean()" -0.992188893898305
"6886" 16 "sitting" "tBodyGyroJerkMag-mean()" -0.992444606231884
"6887" 17 "sitting" "tBodyGyroJerkMag-mean()" -0.996334795
"6888" 18 "sitting" "tBodyGyroJerkMag-mean()" -0.994873439824561
"6889" 19 "sitting" "tBodyGyroJerkMag-mean()" -0.989450316575342
"6890" 20 "sitting" "tBodyGyroJerkMag-mean()" -0.983010276060606
"6891" 21 "sitting" "tBodyGyroJerkMag-mean()" -0.990307349882353
"6892" 22 "sitting" "tBodyGyroJerkMag-mean()" -0.98547603483871
"6893" 23 "sitting" "tBodyGyroJerkMag-mean()" -0.986514066029412
"6894" 24 "sitting" "tBodyGyroJerkMag-mean()" -0.991306424705882
"6895" 25 "sitting" "tBodyGyroJerkMag-mean()" -0.99286465
"6896" 26 "sitting" "tBodyGyroJerkMag-mean()" -0.994466446282051
"6897" 27 "sitting" "tBodyGyroJerkMag-mean()" -0.994034710714286
"6898" 28 "sitting" "tBodyGyroJerkMag-mean()" -0.981213159305556
"6899" 29 "sitting" "tBodyGyroJerkMag-mean()" -0.995392308166667
"6900" 30 "sitting" "tBodyGyroJerkMag-mean()" -0.993737388225806
"6901" 1 "standing" "tBodyGyroJerkMag-mean()" -0.994966790566038
"6902" 2 "standing" "tBodyGyroJerkMag-mean()" -0.983951904259259
"6903" 3 "standing" "tBodyGyroJerkMag-mean()" -0.962339339672131
"6904" 4 "standing" "tBodyGyroJerkMag-mean()" -0.967614073928571
"6905" 5 "standing" "tBodyGyroJerkMag-mean()" -0.958405900892857
"6906" 6 "standing" "tBodyGyroJerkMag-mean()" -0.963406222982456
"6907" 7 "standing" "tBodyGyroJerkMag-mean()" -0.977377083018868
"6908" 8 "standing" "tBodyGyroJerkMag-mean()" -0.987580587777778
"6909" 9 "standing" "tBodyGyroJerkMag-mean()" -0.969824044222222
"6910" 10 "standing" "tBodyGyroJerkMag-mean()" -0.971637661590909
"6911" 11 "standing" "tBodyGyroJerkMag-mean()" -0.993428183617021
"6912" 12 "standing" "tBodyGyroJerkMag-mean()" -0.969289973606557
"6913" 13 "standing" "tBodyGyroJerkMag-mean()" -0.983637634912281
"6914" 14 "standing" "tBodyGyroJerkMag-mean()" -0.974873328
"6915" 15 "standing" "tBodyGyroJerkMag-mean()" -0.984407077924528
"6916" 16 "standing" "tBodyGyroJerkMag-mean()" -0.992848576025641
"6917" 17 "standing" "tBodyGyroJerkMag-mean()" -0.993672973717949
"6918" 18 "standing" "tBodyGyroJerkMag-mean()" -0.988685954931507
"6919" 19 "standing" "tBodyGyroJerkMag-mean()" -0.985801637671233
"6920" 20 "standing" "tBodyGyroJerkMag-mean()" -0.94793650109589
"6921" 21 "standing" "tBodyGyroJerkMag-mean()" -0.976857084157303
"6922" 22 "standing" "tBodyGyroJerkMag-mean()" -0.978603529206349
"6923" 23 "standing" "tBodyGyroJerkMag-mean()" -0.9763992525
"6924" 24 "standing" "tBodyGyroJerkMag-mean()" -0.982387268985507
"6925" 25 "standing" "tBodyGyroJerkMag-mean()" -0.985091991216216
"6926" 26 "standing" "tBodyGyroJerkMag-mean()" -0.98854482527027
"6927" 27 "standing" "tBodyGyroJerkMag-mean()" -0.989532103875
"6928" 28 "standing" "tBodyGyroJerkMag-mean()" -0.959681019113924
"6929" 29 "standing" "tBodyGyroJerkMag-mean()" -0.992144698923077
"6930" 30 "standing" "tBodyGyroJerkMag-mean()" -0.972995273898305
"6931" 1 "walking" "tBodyGyroJerkMag-mean()" -0.298703679084211
"6932" 2 "walking" "tBodyGyroJerkMag-mean()" -0.547911950338983
"6933" 3 "walking" "tBodyGyroJerkMag-mean()" -0.566135217931034
"6934" 4 "walking" "tBodyGyroJerkMag-mean()" -0.6813040365
"6935" 5 "walking" "tBodyGyroJerkMag-mean()" -0.444532485357143
"6936" 6 "walking" "tBodyGyroJerkMag-mean()" -0.321290483140351
"6937" 7 "walking" "tBodyGyroJerkMag-mean()" -0.300022779964912
"6938" 8 "walking" "tBodyGyroJerkMag-mean()" -0.339129269583333
"6939" 9 "walking" "tBodyGyroJerkMag-mean()" -0.510253995769231
"6940" 10 "walking" "tBodyGyroJerkMag-mean()" -0.440363636603774
"6941" 11 "walking" "tBodyGyroJerkMag-mean()" -0.63073270559322
"6942" 12 "walking" "tBodyGyroJerkMag-mean()" -0.5174937754
"6943" 13 "walking" "tBodyGyroJerkMag-mean()" -0.303508210175439
"6944" 14 "walking" "tBodyGyroJerkMag-mean()" -0.519895046779661
"6945" 15 "walking" "tBodyGyroJerkMag-mean()" -0.543979500555556
"6946" 16 "walking" "tBodyGyroJerkMag-mean()" -0.671541834117647
"6947" 17 "walking" "tBodyGyroJerkMag-mean()" -0.517167440655738
"6948" 18 "walking" "tBodyGyroJerkMag-mean()" -0.636485896964286
"6949" 19 "walking" "tBodyGyroJerkMag-mean()" -0.164699977592308
"6950" 20 "walking" "tBodyGyroJerkMag-mean()" -0.194893253196078
"6951" 21 "walking" "tBodyGyroJerkMag-mean()" -0.426930725
"6952" 22 "walking" "tBodyGyroJerkMag-mean()" -0.461999528913043
"6953" 23 "walking" "tBodyGyroJerkMag-mean()" 0.0115305410508475
"6954" 24 "walking" "tBodyGyroJerkMag-mean()" -0.507824745862069
"6955" 25 "walking" "tBodyGyroJerkMag-mean()" -0.678466069054054
"6956" 26 "walking" "tBodyGyroJerkMag-mean()" -0.51239882559322
"6957" 27 "walking" "tBodyGyroJerkMag-mean()" -0.562587199473684
"6958" 28 "walking" "tBodyGyroJerkMag-mean()" -0.546248758518519
"6959" 29 "walking" "tBodyGyroJerkMag-mean()" -0.506242118113208
"6960" 30 "walking" "tBodyGyroJerkMag-mean()" -0.472068729846154
"6961" 1 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.295463843346939
"6962" 2 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.410872671489362
"6963" 3 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.508567577142857
"6964" 4 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.592843014888889
"6965" 5 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.39719562106383
"6966" 6 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.0829366854166667
"6967" 7 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.399229959148936
"6968" 8 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.126189142894737
"6969" 9 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.469028434047619
"6970" 10 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.401854311315789
"6971" 11 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.599294760652174
"6972" 12 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.442831079130435
"6973" 13 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.323552439276596
"6974" 14 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.275120883488889
"6975" 15 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.509466648095238
"6976" 16 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.590896636382979
"6977" 17 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.540325787826087
"6978" 18 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.701663073636364
"6979" 19 "walking_downstairs" "tBodyGyroJerkMag-mean()" 0.0875816618205128
"6980" 20 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.268183423577778
"6981" 21 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.452828682444444
"6982" 22 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.459579670833333
"6983" 23 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.0463117766203704
"6984" 24 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.497152238363636
"6985" 25 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.664713625172414
"6986" 26 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.4187798104
"6987" 27 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.440546586136364
"6988" 28 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.340417305565217
"6989" 29 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.539174456458333
"6990" 30 "walking_downstairs" "tBodyGyroJerkMag-mean()" -0.574337006451613
"6991" 1 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.59488286509434
"6992" 2 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.572816438541667
"6993" 3 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.658861401355932
"6994" 4 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.686978374423077
"6995" 5 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.47348816787234
"6996" 6 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.342895367921569
"6997" 7 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.661969771960784
"6998" 8 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.400664014146341
"6999" 9 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.672840561836735
"7000" 10 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.523462968510638
"7001" 11 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.757314813888889
"7002" 12 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.674972132307692
"7003" 13 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.631964902181818
"7004" 14 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.399921949557407
"7005" 15 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.663637117708333
"7006" 16 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.737705162156863
"7007" 17 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.637367490625
"7008" 18 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.781652689310345
"7009" 19 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.372790526575
"7010" 20 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.37192841627451
"7011" 21 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.577935642978723
"7012" 22 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.568111869047619
"7013" 23 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.504367150588235
"7014" 24 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.658751629152542
"7015" 25 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.777106026615385
"7016" 26 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.648099850181818
"7017" 27 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.699895090784314
"7018" 28 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.620279797647059
"7019" 29 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.617340803061225
"7020" 30 "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.718780256769231
"7021" 1 "laying" "tBodyGyroJerkMag-std()" -0.9358409828
"7022" 2 "laying" "tBodyGyroJerkMag-std()" -0.989718095208333
"7023" 3 "laying" "tBodyGyroJerkMag-std()" -0.983139255645161
"7024" 4 "laying" "tBodyGyroJerkMag-std()" -0.982698213703704
"7025" 5 "laying" "tBodyGyroJerkMag-std()" -0.98377138
"7026" 6 "laying" "tBodyGyroJerkMag-std()" -0.953157001578947
"7027" 7 "laying" "tBodyGyroJerkMag-std()" -0.971205137884615
"7028" 8 "laying" "tBodyGyroJerkMag-std()" -0.969029111666667
"7029" 9 "laying" "tBodyGyroJerkMag-std()" -0.9528015598
"7030" 10 "laying" "tBodyGyroJerkMag-std()" -0.959632931551724
"7031" 11 "laying" "tBodyGyroJerkMag-std()" -0.984476476666667
"7032" 12 "laying" "tBodyGyroJerkMag-std()" -0.962012018333333
"7033" 13 "laying" "tBodyGyroJerkMag-std()" -0.975113305645161
"7034" 14 "laying" "tBodyGyroJerkMag-std()" -0.964009921960784
"7035" 15 "laying" "tBodyGyroJerkMag-std()" -0.973650041666667
"7036" 16 "laying" "tBodyGyroJerkMag-std()" -0.988212425428571
"7037" 17 "laying" "tBodyGyroJerkMag-std()" -0.982038121126761
"7038" 18 "laying" "tBodyGyroJerkMag-std()" -0.992153054
"7039" 19 "laying" "tBodyGyroJerkMag-std()" -0.980245510843374
"7040" 20 "laying" "tBodyGyroJerkMag-std()" -0.981079301617647
"7041" 21 "laying" "tBodyGyroJerkMag-std()" -0.982246471555556
"7042" 22 "laying" "tBodyGyroJerkMag-std()" -0.974201690972222
"7043" 23 "laying" "tBodyGyroJerkMag-std()" -0.981314831666667
"7044" 24 "laying" "tBodyGyroJerkMag-std()" -0.978659102222222
"7045" 25 "laying" "tBodyGyroJerkMag-std()" -0.96830952260274
"7046" 26 "laying" "tBodyGyroJerkMag-std()" -0.989917354473684
"7047" 27 "laying" "tBodyGyroJerkMag-std()" -0.993484313243243
"7048" 28 "laying" "tBodyGyroJerkMag-std()" -0.96977327725
"7049" 29 "laying" "tBodyGyroJerkMag-std()" -0.997666071594203
"7050" 30 "laying" "tBodyGyroJerkMag-std()" -0.976177142571429
"7051" 1 "sitting" "tBodyGyroJerkMag-std()" -0.988308728510638
"7052" 2 "sitting" "tBodyGyroJerkMag-std()" -0.989594919565217
"7053" 3 "sitting" "tBodyGyroJerkMag-std()" -0.976772675961538
"7054" 4 "sitting" "tBodyGyroJerkMag-std()" -0.9758066902
"7055" 5 "sitting" "tBodyGyroJerkMag-std()" -0.970392610454546
"7056" 6 "sitting" "tBodyGyroJerkMag-std()" -0.950150571818182
"7057" 7 "sitting" "tBodyGyroJerkMag-std()" -0.976214430208333
"7058" 8 "sitting" "tBodyGyroJerkMag-std()" -0.986756670869565
"7059" 9 "sitting" "tBodyGyroJerkMag-std()" -0.9663610734
"7060" 10 "sitting" "tBodyGyroJerkMag-std()" -0.991696196481481
"7061" 11 "sitting" "tBodyGyroJerkMag-std()" -0.986256664716981
